date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
18/10/2019 12:41,krbag305,,0,0,0,#معاناه_سكان_حطين الحل الوحيد يسكنونكم في فندق لمدة ستين يوم لين تنتهي الاحتفالات مع وجبة الافطار مجاناً,,,,1.19E+18,https://twitter.com/krbag305/status/1185174074818994177
18/10/2019 12:39,Drkhenaizan,,1,2,1,ربما كان من الأجدر طرح حلول عملية من قبل سكان #حي_حطين كي يدرسها المسؤولون عن #موسم_الرياض لتطبيقها وهم بلا شك حريصون على انها #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Drkhenaizan/status/1185173557954990080
18/10/2019 12:35,Zainab_Al_Salim,n_hteen,0,0,0,معاناه اهل حطين لم نستطع الوصول الى منازلنا ونرى مئات السيارات امام منزلنا مقيدين تحركاتنا ماذا لو احتاجنا مستشفيات او غيره من المسئوؤل عن هذا!!!!!!,,,,1.19E+18,https://twitter.com/Zainab_Al_Salim/status/1185172563145773058
18/10/2019 12:31,muneera12760417,,0,0,0,#معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/muneera12760417/status/1185171612200505376
18/10/2019 12:28,alsayer_afnan,,1,10,12,#معاناه_سكان_حطين وش ضرهم لو خلوها في بنبان!! مكان واسع وبعيد عن الأحياء السكنية، والعالم بتروح لهالموسم لو إنه في الربع الخالي. اختيار المكان غير مدروس للأسف، ازعاج وزحام وقرف والله المستعان بس ,,,,1.19E+18,https://twitter.com/alsayer_afnan/status/1185170871994015745
18/10/2019 12:27,Abdulmajeed1897,,3,0,2,فشلت يا تركي آل الشيخ انت وفريق العمل الذي معك وإلا بديهيا مثل هذه الفعاليات الضخمة لا يمكن ان تكون في مداخل الأحياء السكنية، الرياض مترامية الأطراف وأراضي الفضاء في اقصى شمال الرياض متوفرة وبكثرة، ولكن للأسف لم يكن فيكم رجل مسؤول . #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Abdulmajeed1897/status/1185170603625664512
18/10/2019 12:23,sh3olas,,1,1,0,وضعنا مع #موسم_الرياض نطلع من الظهر او العصر علشان قبل زحمة المغرب ومانرجع لبيوتنا الا الساعه ٣ الفجر وهذا حالنا في الويكند #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/sh3olas/status/1185169611957964800
18/10/2019 12:20,sh3olas,Ruh_Rd,0,0,0,هالشي دايم للاسف وهو الاكيد وليس المتوقع #معاناه_سكان_حطين زيدو عليهم طريق الامير محمد بن سعد لان المرور بيقفلونه مثل امس @n_hteen,,#NAME?,,1.19E+18,https://twitter.com/sh3olas/status/1185168733020532736
18/10/2019 12:17,NadiaAlHumaid,,0,0,0,@Turki_alalshikh #معاناه_سكان_حطين #حي_حطين,,#NAME?,,1.19E+18,https://twitter.com/NadiaAlHumaid/status/1185168065908150272
18/10/2019 12:17,ameeraat,,0,4,2,الله يعينكم يا سكان حي حطين وكذلك الغدير والله يعين الأحياء السكنية الأخرى مثل هالفعاليات تكون في احياء غير سكنية مثل المزاحمية او بنبان او غيرها اللي يبي الفعالية بيروح لها لو انها في قلعة وادرين ... صراحة سوء في التخطيط وكذلك التنظيم #معاناة_سكان_حطين #موسم_الرياض #الترفية,,,,1.19E+18,https://twitter.com/ameeraat/status/1185167913235484672
18/10/2019 12:16,sh3olas,,0,0,1,نبي فعاليات واحتفالات وهذا الشي الي نتمناه من زمان ولكن وين التنظيييم في حركة السييير من قبل @eMoroor وانصاف أهل الحي اترجاهم امس واقوله امي كبيره في السن يقولي مو ذنبي وانا بيتي يبعد ثانيه من مدخل الحي وهم مقفلينه! هالشي مو مرضي لنا ابداً ابداً #معاناه_سكان_حطين,,#NAME?,,1.19E+18,https://twitter.com/sh3olas/status/1185167875906195456
18/10/2019 12:16,salehmakhashen,,0,0,0,الله يعدي #موسم_الرياض على خير #معاناه_سكان_حطين لن تنتهي الى بنتهاء #الموسم ترتيبات @Turki_alalshikh كانت متركزه على الانجاز بصرف النظر عن الضرر,,#NAME?,,1.19E+18,https://twitter.com/salehmakhashen/status/1185167805999661058
18/10/2019 12:14,sh3olas,,1,1,2,اليوم الاول من #موسم_الرياض وصار نكد على أهل الحي نرجع بعد الساعه ١٢ علشان تكون الزحمه خفت ،، نتفأجا بان الي مسبب الزحمه المرور ومقفلين المداخل ونقعد الى الساعه ٢ الفجر ماوصلنا لبيوتنا مافيه مراعاة للمريض ولكبير السن والاطفال! @eMoroor #معاناه_سكان_حطين,,#NAME?,,1.19E+18,https://twitter.com/sh3olas/status/1185167281644548097
18/10/2019 12:13,SsE1j8MeFSuOZY9,,1,0,1,#معاناة_سكان_حطين أنتم السبب ولا واحد من الحي عارض وشكى إلى متى ساكتين لا تقلون قوة وغيرة وحرصا من أهل شقراء حفلة ثيران واحدة ما طاقوها وعارضوا وطالبوا حتى استجابت الترفيه ونقلت الفعالية ثم ألغتها السكوت يفسر بأنه رضا والساكت يجرئ عليه غيره,,,,1.19E+18,https://twitter.com/SsE1j8MeFSuOZY9/status/1185166943273263105
18/10/2019 12:13,Mnorzsh,,0,0,0,#معاناه_سكان_حطين ارحمهم قسم بالله ..,,,,1.19E+18,https://twitter.com/Mnorzsh/status/1185166907319697408
18/10/2019 12:11,Abdulazizs_1,,0,0,0,#معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Abdulazizs_1/status/1185166515479420928
18/10/2019 12:11,iAskad,,0,0,1,بداية بالفود ترك اللي نقلوها من طريق تركي الاول الى طريق الامير محمد بن سعد وتجمعات الشباب اخر الليل و ازعاجهم بالتفحيط والى اخره وامتد الامر الى ان الحي تتسكر مداخله من زوار الفعاليات او من رجال الأمن الذين لايميزون سكان الحي عن الآخرين. سكان الحي متضررين جدا #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/iAskad/status/1185166504813383685
18/10/2019 12:08,hala50505,n_hteen,0,0,0,#معاناه_سكان_حطين والله مافكروا فينا ولا جابوا خبرنا,,,,1.19E+18,https://twitter.com/hala50505/status/1185165727441063936
18/10/2019 12:04,Abohmod500K,,0,0,0,#معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Abohmod500K/status/1185164670975533056
18/10/2019 12:03,captainnfnf,,0,4,3,#معاناه_سكان_حطين كيف فعاليه ضخمه زي كذا وتقدم مجانا تحطونها في حي سكني؟؟ بيتنا تحوط وما قدرنا نطلع او ندخل او حتى نوقف سياراتنا! الإزعاج كان الى بعد ٣ الفجر وأطفالنا وكبار السن يبون ينامون! كيف بنقعد على هالحلال ٣ شهور!! هذي بعض المصايب اللي كانت بحي سكني من سناب الرياض: ,,,,1.19E+18,https://twitter.com/captainnfnf/status/1185164443388448769
18/10/2019 12:03,n_hteen,,31,134,59,هل هذه المناظر منصفة لأهالي حي حطين الكرام؟ من خرج لم يستطع العودة لبيته ومن يريد الخروج لموعد لا يستطيع حتى وإن كانت حالة حرجة أو طارئة!! @emara_riyadh @eMoroor @Turki_alalshikh #معاناة_سكان_حطين ,,#NAME?,,1.19E+18,https://twitter.com/n_hteen/status/1185164411448807434
18/10/2019 11:58,sarasalsubaie1,,13,49,21,#معاناة_سكان_حطين ماحدث ليلة البارحة كان اشبه بالكابوس لشمال الرياض وليس فقط لحطين ..كيف لم يتبادر لذهن من خطط لهذا الحدث الضخم ان الجميع سيحضر ..ولابد من توفير مساحه وطرق وخدمات لهم ..اطفال ونساء وكبار سن علقوا في الزحمه ..لو حدث تصادم او حريق لقضى على ارواح الاف الاشخاص ..,,,,1.19E+18,https://twitter.com/sarasalsubaie1/status/1185163348754624512
18/10/2019 11:49,Ab00m03ath,,0,1,0,وحدنا صعوبه بالغه لدخول حي حطين لمنازلنا ،ليلة الجمعه ،وكانت الزحمه شديده من جميع الجهات،(هذا حصار لايطاق ،) وسؤ تخطيط وعدم الاهتمام بالمواطن....دوروا لكم مكان لموسم الرياض لايؤثر على حياة المواطن اليوميه وضرورياته وحالات الطوارئ ،وليكن خارج التطاق السكني #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Ab00m03ath/status/1185160916935028736
18/10/2019 11:43,ReemaSauod,,3,4,6,#معاناه_سكان_حطين احنا اصلاً كنا نعاني من دخول حارتنا بسبب زحمة رياض بارك وروبين والبوليفارد والآن زادت الزحمه لدرجة البارح طلعت من عزيمه الساعه ١٠ ونص تحسباً للزحمه وماوصلت بيتي بحي حطين الا الساعه الواحده #ارحمونا ,,,,1.19E+18,https://twitter.com/ReemaSauod/status/1185159392318164992
18/10/2019 11:41,om_kha2,,0,4,2,#معاناة_سكان_حطين تأخرنا عن مواعيدنا مصالحنا توقفت حتى الشوارع الداخليه تزاحمت بالسيارات والماره من خارج الحي لدرجة اننا نبي نطلع بالسيارات من كراج البيت محنا قادرين .. هذا مو ترفيه هذا رفع ضغط وبهذله شوفوا لنا حل لدخول سكان الحي فقط الى الشوارع الداخليه وعدم تسكير الدخلات للحي,,,,1.19E+18,https://twitter.com/om_kha2/status/1185158981494423553
18/10/2019 11:40,Osama7773,,0,0,0,اختيار الموقع سيء والتخطيط سيء الحي بدون فعاليه زحمة ومعانة كل ويك اند المفروض مثل هالفعاليات تقام على الخطوط السريعه مثل طريق القصيم وصلبوخ .. الدور جاي ع سكان الصحافة والياسمين وكل الاحياء اللي الى ع طريق الملك فهد #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Osama7773/status/1185158829891305472
18/10/2019 11:30,AZ_M_999,,0,0,0,فيه من سكان الحي من يحل ويربط، والامور طيبه اليوم #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/AZ_M_999/status/1185156247819051009
18/10/2019 11:08,kalsughayyir,,0,1,1,#معاناه_سكان_حطين أمس للأسف ساعه عند لفة بيتي ماقدرنا ندخل ,,,,1.19E+18,https://twitter.com/kalsughayyir/status/1185150746611929089
18/10/2019 11:07,Lord_1980,,2,3,1,على هذا الوضع اتوقع سعر المتر في حطين يوصل ٢٠٠ ريال بصراحة لا يطاق ابدا لازم انقل من الحي #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Lord_1980/status/1185150397675167746
18/10/2019 11:05,ghadah_55a55,,0,1,0,#معاناة_سكان_حطين الرياض على مدار الساعة زحمة لكثرة السكان مايقارب سبعة مليون سكانها والتحويلات والمترو وأكتملت مع موسم الرياض في وسط الأحياء والشوارع الحيوية ممازاد الأختناق وأصبحنا نجد صعوبة في قضاء مشاويرنا وزياراتنا بل والخروج من بيوتنا..!!!! #سوء تخطيط وتقدير ,,,,1.19E+18,https://twitter.com/ghadah_55a55/status/1185149887656157184
18/10/2019 10:56,iBudur_ah,,0,0,0,#معاناه_سكان_حطين ,,,,1.19E+18,https://twitter.com/iBudur_ah/status/1185147655527247873
18/10/2019 10:49,alohi20000,,1,4,1,#معاناه_سكان_حطين من بعد صلاة الجمعه والدورات مقفله وبداية الزحام اعاننا الله ,,,,1.19E+18,https://twitter.com/alohi20000/status/1185145919911743488
18/10/2019 10:46,raghad011,,0,0,0,من الحلول المؤقته وضع مواقف خاصة بالزوار ومخالفة من يقف امام المنازل الخاصة اعطاء سُكان الاحياء( كود )او بطاقات للافراد اللي عندهم سيارات او بعدد السيارات ويحق لهم معاملة خاصة ويدخلون مع مداخل الحي المعتادة حتى لو مقفله من المرور عند ابراز الكود او البطاقة #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/raghad011/status/1185145228417785858
18/10/2019 10:45,n_hteen,,2,16,4,على المتابعين الكرام وأهالي سكان الحي التكرم بالتغريد في هذا الهاشتاق الساعة ٣ عصرًا في توقيت واحد حتى يرتفع الهاشتاق للترند ويصل للمسؤولين #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/n_hteen/status/1185144930622169088
18/10/2019 10:44,n3355na,moror_friends,0,0,0,لم نشاهد لك تغريدة لـ #معاناه_سكان_حطين وكثرة السيارات التى تقف امام منازلهم واغلاق ابواهم لأكثر من ١٠ ساعات والازدحام داخل الحي بسبب #موسم_الرياض والعادة تغردة ضد اصحاب السيارات التى تقف امام المساجد لصلاة الجمعة لمدة ١٥ دقيقة وتطالب @eMoroor بمحاسبة اصحاب السيارات #حي_حطين,,#NAME?,,1.19E+18,https://twitter.com/n3355na/status/1185144671598718976
18/10/2019 10:41,ahmadokasa,,1,0,0,امس من ماوصلت البيت الا الساعه وحدة وشوي من الزحمة وسيارات الزوار معطله الشوارع والشوارع المحيطة بالبيت مزدحمة موقفين فيها السيارات كانت ليلة ماتتنسى من المعانات #معاناة_سكان_حطين,,,,1.19E+18,https://twitter.com/ahmadokasa/status/1185143825854951424
18/10/2019 10:34,AlShakerah2,,0,0,0,#معاناة_سكان_حطين,,,,1.19E+18,https://twitter.com/AlShakerah2/status/1185142139669360640
18/10/2019 10:31,loweyrm,Abdullmajed,0,1,2,مع الاسف لايوجد لدنيا تخطيط وتنظيم سليم لدى ادارة مرور الرياض في كل مناسبة او فعالية نجد نفس الاشكالية اقرب حل هو اغلاق الطرق وتكديس الزوار وهذا مع احترامي وتقديري لايعد حل بل يعد فشلاً في دول مجاورة لا نجد ذلك اتمنى تستفيدوا من تجارب الاخرين @eMoroor #معاناه_سكان_حطين ,,#NAME?,,1.19E+18,https://twitter.com/loweyrm/status/1185141386007453697
18/10/2019 10:27,Anoudhkh,,0,0,0,صدق مره ينرحمون لمده شهرين كذا بيقعدون ع اعصابهم قسم بالله عيب وانانيه كبيره #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Anoudhkh/status/1185140314098540545
18/10/2019 10:23,drfah7,,0,0,0,#معاناه_سكان_حطين عيالي وبناتي ما ناموا بالبيت هههههههه,,,,1.19E+18,https://twitter.com/drfah7/status/1185139247658999808
18/10/2019 10:22,Anoudhkh,,0,0,0,حرام صديقتي ماطلعت من البيت وعزمت صاحبتها تقول ماجتني الا ١١ ونص تقول مره ماعاد ننبسط بذا الحي صاير معاناه بشكل ارحمهم مره #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Anoudhkh/status/1185139168269295616
18/10/2019 10:21,Anoudhkh,,0,0,0,اصبح الرغبه الاخيره بصراحه لاي واحد شاري بيت للعمر البيت مب لوجع الراس وزحمات وقلق وتفحيط اخر الليول وبثاره ارحممممممهم مره حطين #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Anoudhkh/status/1185138820431388674
18/10/2019 10:18,bnt_a2,,0,5,5,بخصوص مشكلة #معاناه_سكان_حطين @n_hteen الي طرحتموها حابة أتوجّه لـ @saudimomra @eMoroor @Turki_alalshikh @GEA_SA بفكرة راح تقلل من مشكلة الإزدحام على المنطقة الموضحة بالصورة، وتحلّ جزء من الأزمة المرورية.. مما سيزيد من فرص التفاعل مع #موسم_الرياض @RiyadhSeason في ZONE 1,,#NAME?,,1.19E+18,https://twitter.com/bnt_a2/status/1185138052605329408
18/10/2019 10:17,faljaber55,,0,0,0,حسبنا الله ونعم الوكيل على من تسبب في هذه المهازل #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/faljaber55/status/1185137891665686528
18/10/2019 10:16,abum7md1,,0,0,0,#معاناه_سكان_حطين ,,,,1.19E+18,https://twitter.com/abum7md1/status/1185137485833216000
18/10/2019 10:15,mohamad_alabbad,,0,0,0,#معاناه_سكان_حطين الحل الوحيد توفير مواقف في جميع الاتجاهات ...,,,,1.19E+18,https://twitter.com/mohamad_alabbad/status/1185137411795365889
18/10/2019 10:07,abum7md1,,0,0,0,#معاناه_سكان_حطين المعاناة انتقلت للأحياء القريبه من المكان وان كانت بدرجه اقل . مستحيل تعطيل الناس بهالشكل,,,,1.19E+18,https://twitter.com/abum7md1/status/1185135259534483458
18/10/2019 9:59,SIAlomary,,1,1,0,أمس قعدت نص ساعة أقنع المرور ان بيتي على الشارع اللي هم مسكرينه. #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/SIAlomary/status/1185133346579451904
18/10/2019 9:58,n_hteen,,17,48,22,لازم يوصل ترند عشان يصل للمسؤولين! الوضع لا يطاق #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/n_hteen/status/1185133152035098624
18/10/2019 9:49,As411011,,0,0,0,... #معاناة_سكان_حطين,,,,1.19E+18,https://twitter.com/As411011/status/1185130782626664450
18/10/2019 9:46,mazialnajdi,,0,0,0,كسروا خاطري الأغنياء، الله يكون بعونهم يارب. #معاناة_سكان_حطين,,,,1.19E+18,https://twitter.com/mazialnajdi/status/1185129989701865472
18/10/2019 8:19,mansourMHQ,,20,2,10,سكان حطين كنكم نفسيات ومكبرين للموضوع... واحد يقول الالعاب النارية خوفتنا وواحد يقول وقفوا عند بيتي،، وخير ياطير المفروض تفتحون بيوتكم للزوار عشان يشوفون الكرم والضيافة السعودية استمتعوا وخلوا الناس تستمتع.... ولاتكبرون الموضوع #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/mansourMHQ/status/1185108019329286144
18/10/2019 7:44,Noufsas,,0,0,0,#معاناه_سكان_حطين ,,,,1.19E+18,https://twitter.com/Noufsas/status/1185099308351328258
18/10/2019 7:32,ArabianSaluki,M7mdAlkhamis,0,0,1,والله على ظهور المساكين احياء الشمال وخصوصا حطين أكلوها من الإزعاج والزحمة شوف #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/ArabianSaluki/status/1185096253820067840
18/10/2019 7:28,Onlyyyy_sss,,0,7,2,#معاناه_سكان_حطين انا بمجرد مروري بمحاذاة الحي راجعه لبيتي حسيت بالمعاناة فما بالك بسكان الحي نفسهم؟ وش ذنب سكانه يتأذون؟ هل فكر المسؤول فيما لو حدث حالة طارئة لأحد السكان كيف بيتصرف ويخرج من الحي بسرعة؟ مو معقول هالأذى يستمر شهرين والضحية اهل الحي وما جاوره #حي_حطين,,,,1.19E+18,https://twitter.com/Onlyyyy_sss/status/1185095341542166528
18/10/2019 5:17,SamarFahad__,,4,12,5,#معاناه_سكان_حطين نبغى حل مو معقول الناس صارت توقف سياراتها عند بيوتنا عشان يحضرون الفعالية! اذا المكان مايستوعب ليه سامحين لهالكمية من الناس تدخل؟ كان من قبل قفلتوا الطرق، وبالنسب لنا احنا سكان الحي نبغى معاملة خاصة لندخل الحي وقت اقفال الشوارع,,,,1.19E+18,https://twitter.com/SamarFahad__/status/1185062380553814019
18/10/2019 4:31,sahamfaris,1Abdullah_w,1,2,2,#معاناه_سكان_حطين الظاهر ما عننا وعن البرقيه لابوفهد الموضوع لا يحتمل ويحتاج تدخل عاجل من الحكومه .. بيوتنا وصلناها مشي يا ناس !!!!,,,,1.19E+18,https://twitter.com/sahamfaris/status/1185050681494900736
18/10/2019 4:11,seeo101,,0,0,0,المفروض يستغلون الوضع ويخلون بيوتهم للايجار ومواقف السيارات للايجار و يقش عفشه ويسكن بشقة ايجار بشرق الرياض لين ينتهي موسم الفلس #معاناة_سكان_حطين,,,,1.19E+18,https://twitter.com/seeo101/status/1185045719733932035
18/10/2019 4:01,FawazAlras,,1,0,1,الحل بغلق منافذ الحي كامله ومنح سكانه بطاقات تمكنّهم من الدخول #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/FawazAlras/status/1185043295396945920
18/10/2019 1:34,Lamakj3,,0,8,4,يعطيكم العافية على جهودكم، بس ياليت يكون فيه تنسيق مدروس لمواقع الفعاليات أفضل من كذا، فعالية بهالحجم و هالأعداد و وسط حي سكني! مو معقولة أهل الحي يتضررون على هالحساب الواحد مو قادر يوصل بيته غير الإيذاء من السيارات الي موقفه. #معاناة_سكان_حطين @Turki_alalshikh @amanatalriyadh,,#NAME?,,1.19E+18,https://twitter.com/Lamakj3/status/1185006298162778113
18/10/2019 0:39,sh3olas,faisalalayedh,0,0,0,الناس ينبسطون واهل الحي يتنكدون ويتعطلون #معاناه_سكان_حطين #مسيره_موسم_الرياض,,,,1.18E+18,https://twitter.com/sh3olas/status/1184992371630628866
18/10/2019 0:33,NouraAljbeli,,0,0,0,#معاناه_سكان_حطين لا تعليق ,,,,1.18E+18,https://twitter.com/NouraAljbeli/status/1184990820216135680
18/10/2019 0:22,carmelo_9966,,1,0,0,#معاناه_سكان_حطين تعالوا غرب الرياض ، العريجاء سوو فعالياتكم عندنا عادي مابنقول لكم شي هههههه,,,,1.18E+18,https://twitter.com/carmelo_9966/status/1184988101359427585
18/10/2019 0:18,m_1385,,0,0,0,حي حطين والعقيق والملقا كلها تضررت بسبب زحمة السيارات . إذا بعض الناس امتنعوا عن الذهاب للمولات بسبب الموسيقى والزحمة فيها ، فلماذا تلاحقهم في أماكن سكنهم ؟! #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/m_1385/status/1184987058877751302
18/10/2019 0:14,SaadOw_,,0,0,0,#معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/SaadOw_/status/1184986185183256577
18/10/2019 0:03,ladySAH1,,0,0,0,#معاناه_سكان_حطين وفجاءه كل الرياض صاروا سكان حطين ,,,,1.18E+18,https://twitter.com/ladySAH1/status/1184983271043678218
17/10/2019 23:48,knnn100,,1,0,0,المعاناه الي انتم فيهم مؤقته تعال شف معاناتنا مع ذا الجسر المعلق ماكلين تبن من سنين وحنا ننشب فيه لدوام . #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/knnn100/status/1184979591338872832
17/10/2019 23:40,captainnfnf,,1,1,2,#معاناه_سكان_حطين مو طبيعي الوضع والله. ما نقدر ندخل ولا نطلع من بيوتنا. وإذا صار ظرف طارئ؟ كيف نقدر نطلع دواماتنا؟,,,,1.18E+18,https://twitter.com/captainnfnf/status/1184977556606521346
17/10/2019 23:32,426qwe,,2,0,1,ههههههه استغفر الله الله لايبلانا اجل المتر بأربع الاف ،،، هذي حوبتكم ياهل حطين ليه ماسكنتوا معكم اهل الشفاء والسويدي الحمدلله اني ماشريت فيه صراحة مفروض تسمونه حي المُحبطين وليس حطين هههههاي احبكم جميعاً يالله كلها 95 سنه وتنتهى معاناتكم #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/426qwe/status/1184975557878005765
17/10/2019 23:30,UmDanah,,0,15,5,"#معاناه_سكان_حطين الحمدلله وصلو ابنائي بالسلامه الى منزلهم اليوم مشيا على اقدامهم بعدما استحال ان يصلو اليه بواسطة ""السياره"" ليوقفو زوار""الترفيه"" سيل سياراتهم امام منازلنا .....!!",,,,1.18E+18,https://twitter.com/UmDanah/status/1184975072857088000
17/10/2019 23:19,q185er,Turki_alalshikh,0,2,1,#معاناه_سكان_حطين تضرر اهل الحي كثيرا لماذا لم تفكروا بجعله في مكان خارج الرياض او بعيد عن الاحياء المزدحمة اصلا! لم نستطع الدخول ولا الخروج لبيوتنا,,,,1.18E+18,https://twitter.com/q185er/status/1184972260362375168
17/10/2019 23:15,sh3olas,,1,6,4,بنقعد ٦٠ يوم على هذا الحال!! وضع الي المرور يقفل على شارع معين علشان فيه ناس مايبون زحمه قدام بيوتهم او قصورهم ويبون الشارع الي هم فيه فاضي على حساااااب ناس منطقين في شوارع ثانيه بالزحمه ويلفون الحي كامل علشان يوصلون لبيوتهم الي جنب بيوت هذولا الناس #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/sh3olas/status/1184971293839581191
17/10/2019 23:15,LamiaFahad9,,0,1,0,#معاناه_سكان_حطين الله يفرجها من عنده، كان اليوم اول بوادر التكدس الي بتصير طول #موسم_مسيرة_الرياض وكالعاده سكان حطين هم اول المتضررين للاسف ,,,,1.18E+18,https://twitter.com/LamiaFahad9/status/1184971239296770050
17/10/2019 22:56,sh3olas,,2,10,5,حسبي الله عليهم حتى المرور غير متعاون ابد ابد قاعده اترجاه واقوله امي معاي كبيره في السن يهاوش ويقول مو ذنبي اجل ذنب مين!! ذنب أهل الحي الي بالعين موس وساكتين!! #معاناه_سكان_حطين @eMoroor @Amanatalriyadh @n_hteen,,#NAME?,,1.18E+18,https://twitter.com/sh3olas/status/1184966489977298946
17/10/2019 22:48,n3355na,n_hteen,0,0,0,من عند جامع غادة الى البيت خلف الدفاع المدني ع طريق الامير محمد بن سلمان جلست ساعة #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/n3355na/status/1184964401851441154
17/10/2019 22:44,n3355na,Turki_alalshikh,0,0,1,#معاناه_سكان_حطين شف لنا حل ,,,,1.18E+18,https://twitter.com/n3355na/status/1184963356547043328
17/10/2019 22:43,Logical_NFC,AlthqilAbdullah,2,2,0,ابوثامر على الطاري ودي تنقل معاناة اهل حطين مع زحمة موسم الرياض وقلة الحيا اللي صايرة بالحي .. مانقدر ننام بالسطح,,,,1.18E+18,https://twitter.com/Logical_NFC/status/1184963269053833216
17/10/2019 22:36,angeldeams_o,,0,0,0,@Turki_alalshikh #معاناه_سكان_حطين ,,#NAME?,,1.18E+18,https://twitter.com/angeldeams_o/status/1184961502920531968
17/10/2019 22:35,angeldeams_o,,0,0,0,السااعه1 شلون ماراح نام بعد #معاناه_سكان_حطين ,,,,1.18E+18,https://twitter.com/angeldeams_o/status/1184961111067709442
17/10/2019 22:31,mhr_1r,,1,8,5,#معاناه_سكان_حطين ما ادري وين تنضيم #المرور كل الشوارع مسكرة من الزحمة حتى الحواري زحمة. غير الي يوقف داخل الحي امام المنازل,,,,1.18E+18,https://twitter.com/mhr_1r/status/1184960233321455616
17/10/2019 22:25,raseelaljthalin,,0,0,0,#معاناه_سكان_حطين مع موسم الرياض يمدي يكون عندي حجه عن سبب التأخير عن الدوام ,,,,1.18E+18,https://twitter.com/raseelaljthalin/status/1184958669441634304
17/10/2019 22:23,alsahli_12,,0,0,1,#معاناه_سكان_حطين حتى ( النت ) صار يزحف ويحبي .. بطيء جداً لاتقدر تطلع من بيتك ولاتقدر تدخل بيتك وحتى النت خياس !! صرنا [ معاقبين ] ههههههه,,,,1.18E+18,https://twitter.com/alsahli_12/status/1184958116057747463
17/10/2019 22:16,VLE111,,1,0,0,الحي يعاني نهاية الأسبوع من إزعاج بعض مرتادي مجمع البوليفارد من الشباب والآن على مدى ستين يوماً والعدد كبير أكثر من نهاية الأسبوع #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/VLE111/status/1184956291963326464
17/10/2019 22:16,alsahli_12,,3,12,8,#معاناه_سكان_حطين البيوت اللي في العقيق بن موسى اصبح بعضها معروضة للبيع والسبب انها تحولت لمواقف لسوق الشر الرياض بارك على مدار يومي وايضا صعوبة ودخول مع الدائري . حطين - عقيق بن موسى - العقيق - وحتى الملقا ، اصبحت لا تطاق بسبب وفود الافواج من خارج المنطقة لاجل هجولتهم الفاشلة,,,,1.18E+18,https://twitter.com/alsahli_12/status/1184956285265088513
17/10/2019 22:15,nnoo202011,Turki_alalshikh,0,0,0,انا من سكان حي حطين لاااااازم الموضوع ينحل ما يصلح كذا ما قدرت اطلع من البيت من الزحمة ياليت ينحل الموضوع في اسرع وقت مو معقول ساكنين في احسن الأحياء ونتضايق #حطين #معاناه_سكان_حطين #موسم_الرياض,,,,1.18E+18,https://twitter.com/nnoo202011/status/1184956204944101376
17/10/2019 22:06,REEMAALJADAAN,,0,2,0,ضروري تخلون الوضع سياكل #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/REEMAALJADAAN/status/1184953750705917952
17/10/2019 22:03,aljawhara_n_,,1,0,2,#معاناه_سكان_حطين مررررره صراحةً!!! اطلب من هنقرستيشن يرسل تكنسل الطلب و يطلع خرابيط ومدري ايش! ناهيك عن مواقف بيتنا الي امتلت سيارات! خطر لايدخلون بيتنا! ,,,,1.18E+18,https://twitter.com/aljawhara_n_/status/1184953076744097792
